Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
clintox,LogisticRegression,BrenkFilter;RuleOfFourFilter,ROC-AUC,0.9103202846975089,0.6666666666666667,73.23429762835549,-2.499999999999999,0.5714285714285714,0.01684460260972731,0.9527027027027027,-8.831553973902727,0.527027027027027,0.5693950177935944,-5.521990133305342,0.6429065743944636,0.573234841328155,None
clintox,LogisticRegression,BrenkFilter;RuleOfThreeFilter,ROC-AUC,0.9103202846975089,nan,nan,1.0,1.0,0.01684460260972731,0.9527027027027027,-0.3342823250296558,0.9358108108108109,0.6002372479240806,-0.280012075585619,0.9171875,0.6801903791545203,None
clintox,LogisticRegression,BrenkFilter;RuleOfTwoFilter,ROC-AUC,0.9103202846975089,nan,nan,1.0,1.0,0.01684460260972731,0.9527027027027027,-0.1236061684460259,0.9459459459459459,0.5703440094899169,-0.10599078341013812,0.9311827956989247,0.6831549477231058,None
clintox,LogisticRegression,BrenkFilter;RuleOfVeberFilter,ROC-AUC,0.9103202846975089,0.7906976744186047,86.85928323363093,-0.4542635658914733,0.9477611940298507,0.01684460260972731,0.9527027027027027,-0.19383155397390261,0.9425675675675675,0.7620403321470938,-0.17016610675625232,0.92336217552534,0.7447158454647256,None
clintox,LogisticRegression,BrenkFilter;RuleOfXuFilter,ROC-AUC,0.9103202846975089,0.8718446601941747,95.77339699552897,-0.2582524271844657,0.9444444444444444,0.01684460260972731,0.9527027027027027,-0.1236061684460259,0.9459459459459459,0.8474495848161329,-0.13922518159806319,0.9330499468650372,0.7838118298166724,None
clintox,LogisticRegression,BrenkFilter;SureChEMBLFilter,ROC-AUC,0.9103202846975089,0.7847457627118644,86.20545712354726,0.1661016949152544,0.967479674796748,0.01684460260972731,0.9527027027027027,0.15729537366548052,0.9594594594594594,0.8590747330960854,-0.05330317514510052,0.9341801385681293,0.83828738477296,None
clintox,LogisticRegression,BrenkFilter;TiceHerbicidesFilter,ROC-AUC,0.9103202846975089,0.8333333333333334,91.54287203544436,-0.025641025641025772,0.975,0.01684460260972731,0.9527027027027027,-0.19383155397390261,0.9425675675675675,0.7084223013048636,-0.20238461538461539,0.9192949907235621,0.6796346153846153,None
clintox,LogisticRegression,BrenkFilter;TiceInsecticidesFilter,ROC-AUC,0.9103202846975089,0.6926406926406926,76.08758195153817,-0.03896103896103864,0.9625,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.7701067615658362,-0.0890305444887114,0.9295644114921223,0.728253652058433,None
clintox,LogisticRegression,BrenkFilter;ValenceDiscoveryFilter,ROC-AUC,0.9103202846975089,0.5882352941176471,64.61849790737249,-0.2882352941176469,0.9178082191780822,0.01684460260972731,0.9527027027027027,-0.1236061684460259,0.9459459459459459,0.7584816132858836,-0.11450787963756248,0.9309417040358744,0.7296972765272477,None
clintox,LogisticRegression,BrenkFilter;ZINCBasicFilter,ROC-AUC,0.9103202846975089,0.8088235294117647,88.85043462263717,-0.4514705882352945,0.950354609929078,0.01684460260972731,0.9527027027027027,-0.40450771055753254,0.9324324324324325,0.8199288256227758,-0.25020242914979773,0.9145077720207254,0.7891669733774997,None
clintox,LogisticRegression,BrenkFilter;ZINCDruglikeFilter,ROC-AUC,0.9103202846975089,0.653061224489796,71.739720125736,-0.8928571428571435,0.8679245283018868,0.01684460260972731,0.9527027027027027,-4.688256227758006,0.7263513513513513,0.6270462633451958,-3.38229429358982,0.7975308641975308,0.5638305671221628,None
clintox,LogisticRegression,FAF4DruglikeFilter;FAF4LeadlikeFilter,ROC-AUC,0.9103202846975089,0.6142857142857142,67.48017424327041,-1.6428571428571437,0.8648648648648649,0.01684460260972731,0.9527027027027027,-7.778173190984578,0.5777027027027027,0.5516014234875446,-7.2313397967527155,0.5784996133023975,0.528659035159444,None
clintox,LogisticRegression,FAF4DruglikeFilter;GhoseFilter,ROC-AUC,0.9103202846975089,0.5037037037037037,55.33258043031303,-0.06666666666666665,0.9375,0.01684460260972731,0.9527027027027027,-5.039383155397389,0.7094594594594594,0.5501779359430604,-4.195649325121217,0.741727199354318,0.5464486961079806,None
clintox,LogisticRegression,FAF4DruglikeFilter;GlaxoFilter,ROC-AUC,0.9103202846975089,0.7561576354679802,83.0650099947234,-0.12068965517241392,0.8923076923076924,0.01684460260972731,0.9527027027027027,-4.4073546856465,0.7398648648648649,0.6336892052194543,-4.803474729241877,0.7690311418685121,0.5720611462093863,None
clintox,LogisticRegression,FAF4DruglikeFilter;GSKFilter,ROC-AUC,0.9103202846975089,0.5686274509803921,62.46454797712674,-0.5588235294117645,0.9433962264150944,0.01684460260972731,0.9527027027027027,-6.092763938315539,0.6587837837837838,0.5988137603795967,-5.544169165662396,0.6826051112943117,0.6200849191446427,None
clintox,LogisticRegression,FAF4DruglikeFilter;HaoFilter,ROC-AUC,0.9103202846975089,0.6304347826086957,69.25417275724921,-0.42028985507246364,0.9183673469387755,0.01684460260972731,0.9527027027027027,-5.530960854092526,0.6858108108108109,0.5553973902728351,-4.112415417398781,0.7297077922077922,0.584894139344773,None
clintox,LogisticRegression,FAF4DruglikeFilter;InpharmaticaFilter,ROC-AUC,0.9103202846975089,0.6468253968253967,71.05470543703537,0.23809523809523814,0.9166666666666666,0.01684460260972731,0.9527027027027027,-3.8455516014234865,0.7668918918918919,0.5511269276393832,-4.204742789176332,0.7712206952303962,0.5866339577757954,None
clintox,LogisticRegression,FAF4DruglikeFilter;LINTFilter,ROC-AUC,0.9103202846975089,0.8257575757575757,90.7106641078494,-0.4015151515151514,0.8648648648648649,0.01684460260972731,0.9527027027027027,-6.514116251482799,0.6385135135135135,0.6026097271648874,-5.75523791611811,0.6772445820433437,0.544567738699768,None
clintox,LogisticRegression,FAF4DruglikeFilter;LipinskiFilter,ROC-AUC,0.9103202846975089,0.7029478458049887,77.21983763534082,-0.26984126984127,0.8857142857142857,0.01684460260972731,0.9527027027027027,-5.250059311981019,0.6993243243243243,0.6270462633451958,-6.082287822878231,0.728963684676705,0.653679786797868,None
clintox,LogisticRegression,FAF4DruglikeFilter;MLSMRFilter,ROC-AUC,0.9103202846975089,0.8555555555555556,93.98401528972288,-0.4666666666666668,0.8787878787878788,0.01684460260972731,0.9527027027027027,-3.5646500593119805,0.7804054054054054,0.5679715302491103,-2.9310535451700996,0.7934451219512195,0.528668723119617,None
clintox,LogisticRegression,FAF4DruglikeFilter;MolecularWeightFilter,ROC-AUC,0.9103202846975089,0.7097505668934241,77.96712638665058,-0.4285714285714288,0.8714285714285714,0.01684460260972731,0.9527027027027027,-5.601186239620403,0.6824324324324325,0.6308422301304863,-6.495280185359994,0.7249334516415262,0.6607633227495063,None
clintox,LogisticRegression,FAF4DruglikeFilter;NIBRFilter,ROC-AUC,0.9103202846975089,0.7111801242236024,78.12416532714319,-0.15217391304347805,0.8679245283018868,0.01684460260972731,0.9527027027027027,-5.741637010676156,0.6756756756756757,0.6007117437722419,-5.800068728522337,0.7314662273476112,0.5993384879725085,None
clintox,LogisticRegression,FAF4DruglikeFilter;NIHFilter,ROC-AUC,0.9103202846975089,0.6871345029239766,75.48271904676992,-0.6578947368421058,0.8571428571428571,0.01684460260972731,0.9527027027027027,-5.671411625148279,0.6790540540540541,0.6011862396204033,-5.370684122705685,0.7426850258175559,0.6033885252214093,None
